name,entity_type,validators,effective_balance_gwei,share
NO - 0x9efae605464d39f2ef3704840c9f0c39d484fe90,None,11,352000000000,0.000004617476
NO - 0x0919c0795fb2ecf240ead17a9560c810f5044d9f,None,11,352000000000,0.000004617476
NO - 0xe2f03f2fbb873dfc3aab141fe44320265c88f190,None,11,352000000000,0.000004617476
NO - 0xa2f32adc4908565113cba479821f435d453968be - Stader,None,11,352000000000,0.000004617476
NO - 0x6c63a01346eac59f420ad36afc32c09653a3a10c,None,11,352000000000,0.000004617476
NO - 0xc992a9f75fc162b91a481eef9aec47465218c91a,None,11,352000000000,0.000004617476
NO - 0x6982556bab094d9bc99c1df17546ba6e288aabf2,None,11,352000000000,0.000004617476
NO - 0x50224da81a32b03db7e49929308d3b43fc991cfc,None,11,352000000000,0.000004617476
NO - 0x80f48a2f88914c7302f0870bc4ae238757d96607,None,11,352000000000,0.000004617476
NO - 0x26a9a7b53f12c43040947ce80c35fcea47414e57,None,11,352000000000,0.000004617476
NO - 0x2a7d2bf7dc92b0be39ba2e4461afa01adcbfa483,None,11,352000000000,0.000004617476
NO - 0x40990ce7a56dbd9229aa94f08de71e2cd8fe06c7,None,11,352000000000,0.000004617476
NO - 0xea3bd3f34a298ddede1b664699332460a279625b,None,11,352000000000,0.000004617476
NO - 0x987e783217834d9a49af5bda7de85f27ddc553ac,None,11,352000000000,0.000004617476
NO - 0x268113e5fe56f912c1975d22350d00684692b29a,None,11,352000000000,0.000004617476
NO - 0x2d6ce1f191fc008a1977689c0bc9c79c1444d4d7,None,10,320000000000,0.000004197705
NO - 0xb76b96bc2c107422621b93905f1e00cc3ec209c9,None,10,320000000000,0.000004197705
NO - 0x0612bde3d038442858cbfa8508b47a9046f88686,None,10,320000000000,0.000004197705
NO - 0x3e1e0f284c49090a4f95e2444f77687a06e7ba80,None,10,320000000000,0.000004197705
CSM Operator 170,None,10,320000000000,0.000004197705
NO - 0xbe634c5e37aa388f940d257333bf4e9f9864b831,None,10,320000000000,0.000004197705
NO - 0x38b8fe4eb795ba46ccefd5e0b025ba8981784217,None,10,320000000000,0.000004197705
NO - 0x10e2250eccf213505a1f4d692b8c6d6857a37e2d - Stader,None,10,320000000000,0.000004197705
CSM Operator 351,None,10,320000000000,0.000004197705
NO - 0x464f258bb31d8ff569401073e17bec8306f3b5ad,None,10,320000000000,0.000004197705
NO - 0xb695c738f3011b82fd4911f05e5caf6b406eb56e,None,10,320000000000,0.000004197705
NO - 0xa4b6eeeb7eba0fc360a7402f2ebe90c178115e91,None,10,320000000000,0.000004197705
NO - 0x8d5fd77c79ae6b61002801097bbdde3300420576,None,10,320000000000,0.000004197705
NO - 0xab435c2ecfeca8cdd27f8a3c079e5258b6e988a1,None,10,320000000000,0.000004197705
NO - 0xf81e43934ddf9a5387ea3ea18ba7fa893c7ed448,None,10,320000000000,0.000004197705
CSM Operator 386,None,10,320000000000,0.000004197705
NO - 0xacace5f70390b0ceabb1f41a4d53f61b0b91ca43,None,10,320000000000,0.000004197705
NO - 0xcdec8f850dd20b5e9086fa3a713b16ca011cefe9,None,10,320000000000,0.000004197705
NO - 0x9c8f7998a8ef601ee463ae769650c552dcf363a5,None,10,320000000000,0.000004197705
NO - 0xa6a36ac638f361e14f4252233e497a964463c2da,None,10,320000000000,0.000004197705
NO - 0xfa3a7697fca4b4e4166b239fce254bc94d987a3f,None,10,320000000000,0.000004197705
NO - 0x5067184930398e482f7843e466a59cc9ce1a8e45,None,10,320000000000,0.000004197705
NO - 0xe35854cde18a3cc4706134b4850dd861a55b9a30,None,10,320000000000,0.000004197705
NO - 0xcdd00e221bfa655a63ebeea07629e326bab72f12 - Stader,None,10,320000000000,0.000004197705
NO - 0xb5fa21b67b7d0f1c4f05577749da764a57be54bb,None,10,320000000000,0.000004197705
NO - 0xea9b72e6c57b0fdfdcef954eb00899d73857d9ca,None,10,320000000000,0.000004197705
NO - 0x8c619ca6fb5d634fd8e57d53e0b50422a70c0723,None,10,320000000000,0.000004197705
NO - 0x643e88fcfd23b9146c33ffd41fee4a475ecdc6ac,None,10,320000000000,0.000004197705
NO - 0x484ca56d21fd350b6d4dd7d991ef97082fca09c4,None,10,320000000000,0.000004197705
NO - 0x0a59aa4d0bcc4cafb36be1b49b1a50a46d32cc06,None,10,320000000000,0.000004197705
NO - 0x5035aadd12797d6895bbfd996a883125f51c7bbe,None,10,320000000000,0.000004197705
NO - 0x50718690c5faef73ad4115c1e0e0013e375081f7,None,10,320000000000,0.000004197705
CSM Operator 186,None,10,320000000000,0.000004197705
NO - 0xfb8f29d43ef5db85a4f80afc63326fca4169c7c1,None,10,320000000000,0.000004197705
NO - 0x238fe072141acb458c94545d7a08655a50a23da9,None,10,320000000000,0.000004197705
NO - 0x3b35b2f5c2814caa1b51c2a4855e570d43af800b,None,10,320000000000,0.000004197705
NO - 0x05cea34b179295a905c1f4d1cb8d30d804cbac39,None,10,320000000000,0.000004197705
NO - 0x8b55e23e190e240e105292eaa37dc966de345e23,None,10,320000000000,0.000004197705
NO - 0x80dec862a97f8e4a8f459bd01f646256c6e1cc16,None,10,320000000000,0.000004197705
NO - 0x307a536c3d1129d432ec8b4e9d01918eb3e175bc,None,10,320000000000,0.000004197705
NO - 0x6ce82a2feb8bab345d14f7a955d2daae4ff9d83f,None,10,320000000000,0.000004197705
NO - 0x7bee2861b35b191627a5cc273dff883b8204b3c2,None,10,320000000000,0.000004197705
NO - 0xb90f4fe2aabe0514f8988d2511334a03507a917e - Stader,None,10,320000000000,0.000004197705
NO - 0x0deffd714fa7644e631c47010083f4780fcd406a - Puffer,None,10,320000000000,0.000004197705
NO - 0x9a1a5bfb7d6e6025686cca945f8104f41786d28d,None,10,320000000000,0.000004197705
NO - 0x6a954612755c57ccd617236b62fec0fe795e7ba2 - Puffer,None,10,320000000000,0.000004197705
CSM Operator 126,None,10,320000000000,0.000004197705
NO - 0x45e7576cc3e6d45f64a3906835a0bb5c4497e03e,None,10,320000000000,0.000004197705
NO - 0xbcf9fdc20b736819456e925557532ddaf43ff19a,None,10,320000000000,0.000004197705
NO - 0xe95e7530eb70d57834160da208d5cad5b98dcb3c,None,10,320000000000,0.000004197705
NO - 0xb06d5b188500d83671c8544c6fa269e0fd6d9065,None,10,320000000000,0.000004197705
NO - 0xb3fcda8a883e22ce699b320cd33034894a6f9f35,None,10,320000000000,0.000004197705
NO - 0xaf0fe654da02801436b722643afa2c83b8029faa,None,10,320000000000,0.000004197705
NO - 0xb07afa9d50d19145016308ed4064c8a73057e190 - Puffer,None,10,320000000000,0.000004197705
NO - 0x30934b7715e0d68dad6ff901513486fa07671c87,None,10,320000000000,0.000004197705
NO - 0x18fc902c06c7addd442baa78712ee4e6907b930a,None,10,320000000000,0.000004197705
NO - 0xab4cbf15116a63171e85d3f55bc9c7752cc808c6,None,10,320000000000,0.000004197705
NO - 0xa9e1571a12b573d69bd29fc43f487b5ed82acac3 - Stader,None,10,320000000000,0.000004197705
NO - 0x67fee1a1491b43f515fbbe274a862b1f0cf91ed6,None,10,320000000000,0.000004197705
NO - 0xf072a73aff1823789b740fcdcbef75541f367103,None,10,320000000000,0.000004197705
NO - 0xd8d1c82c0513799371a383d4f1b69c08fcf9345c,None,10,320000000000,0.000004197705
NO - 0x07cbc9d6e3bba3f2ef992648c636a0dcf8046bad,None,10,320000000000,0.000004197705
NO - 0x9b3aab9dd67d0d074fcb8c7b32eb3885ee80aeff,None,10,320000000000,0.000004197705
NO - 0x68b3a91c6c0c7df441c52194e3d465d05254d0fa,None,10,320000000000,0.000004197705
NO - 0x07d94e2285b1b0722a262e9e3d4d3c1d302bc292,None,10,320000000000,0.000004197705
NO - 0xa9ef3880946b9e25388864eee0677f71cd9a6cd7,None,10,320000000000,0.000004197705
NO - 0xa94e23d635b9dda3fd8fb30cafa5b90658a89e1f,None,10,320000000000,0.000004197705
NO - 0x38a43542ba1a84fb414fcd628f66798844c912c5,None,10,320000000000,0.000004197705
NO - 0x63716c95afff8143af265d1df75f04bb2da9de6f,None,10,320000000000,0.000004197705
NO - 0x47a298504cf7cd35b367013a61b53e85873cadb8,None,10,320000000000,0.000004197705
NO - 0xcd345e93cc391e2b97de2217cd984e386619f5e5 - Stader,None,10,320000000000,0.000004197705
NO - 0xce68e8b3cb783f104fee439a9fc20997356b1a77,None,10,320000000000,0.000004197705
NO - 0x2cc960c5b6b2688504febb716519416861a705b9,None,10,320000000000,0.000004197705
NO - 0x234415043b1fff486e8315a14f4bcd4af1e7513c - Stader,None,10,320000000000,0.000004197705
NO - 0xa89ffe375a6ba76bc3c5d34fe734792a61dab0b4 - Stader,None,10,320000000000,0.000004197705
NO - 0x6c77bb9627d7d8cebef635cb2b9ea681526393b6,None,10,320000000000,0.000004197705
NO - 0x7f733e416d96a6cc3d0907dd35b7c3c7ff23ddcf,None,10,320000000000,0.000004197705
NO - 0x2085b506449cc6a0188266c07c23ab1ea8fb613e,None,10,320000000000,0.000004197705
NO - 0x139cf712e55d8ac7bd7f20a96e8723427448bf9a,None,10,320000000000,0.000004197705
NO - 0x0e67134f64982b43234354cad18ca2aa63f7540f,None,10,320000000000,0.000004197705
NO - 0x760b92b7afcae7b60653695691482eda947ea97c,None,10,320000000000,0.000004197705
NO - 0x3c6eb8d399d161db1a15e6068e4433a1d8e2113d,None,10,320000000000,0.000004197705
NO - 0x3eb20db4ac03b6506361a7f1036df8668c53f0f2,None,10,320000000000,0.000004197705
CSM Operator 268,None,10,320000000000,0.000004197705
NO - 0xeb4392e12e336985983ac3664554c6ace0e764a7 - Stader,None,10,320000000000,0.000004197705
NO - 0x16d66da7821e3a2a5107ca9bc85674dd0916c37f,None,10,320000000000,0.000004197705
NO - 0xdf13cee669432761c89534cc60f96b0f3611c2b7,None,10,320000000000,0.000004197705
NO - 0xedde682885b852c53a6c53209d3f27eea76f5ad9,None,10,320000000000,0.000004197705
NO - 0xb5b2f8355329a3b30e31254199191f71999f1dd9,None,10,320000000000,0.000004197705
NO - 0x547e07494ec48dd3a968964e70696d79cca9eb97,None,10,320000000000,0.000004197705
NO - 0x9ab595091a172bb176e361874704af2e9a35e966,None,10,320000000000,0.000004197705
NO - 0xe89f5558c2fa56fa4d87305bc7e401af281a9024,None,10,320000000000,0.000004197705
CSM Operator 153,None,10,320000000000,0.000004197705
CSM Operator 108,None,10,320000000000,0.000004197705
NO - 0x5a4a28bcaa311a7b2384614712111186cf2cb82e,None,10,320000000000,0.000004197705
CSM Operator 52,None,10,320000000000,0.000004197705
NO - 0xea0b6ee3b9cc29bc3b5d77a4e352b9a23ba7fdca,None,10,320000000000,0.000004197705
NO - 0x23fde06a96496cf55f121b55d14c66131d28eb43,None,10,320000000000,0.000004197705
NO - 0xae94b62d1d08f02ce6d08efbe677ed7564cdde93,None,10,320000000000,0.000004197705
NO - 0xb738dd20c36f065cccd0a7142f266c88388665fc,None,10,320000000000,0.000004197705
NO - 0x1a3169fc11bea3272de3212ec9deb05cbdc53f91,None,10,320000000000,0.000004197705
NO - 0xbb2870c4c46584e9c41f96aaea1fbb89f9ce782a,None,10,320000000000,0.000004197705
NO - 0x836e02c0cb949284bf8166d33a5d2dee98ecb391,None,10,320000000000,0.000004197705
NO - 0xc1e9d80bd481d4e04b21d6fddc3f9a459daceac3,None,10,320000000000,0.000004197705
NO - 0x359b0ceb2dabcbb6588645de3b480c8203aa5b76,None,10,320000000000,0.000004197705
NO - 0x572b8ea382ef160f1b106e19fa95507811658567,None,10,320000000000,0.000004197705
NO - 0xfb900f50f960b4ee06d02f852e95a7ca33446815,None,10,320000000000,0.000004197705
NO - 0x6f67afe3801f9e517373322a68b7e0afbcac9fc5,None,10,320000000000,0.000004197705
NO - 0x0ea4f14f39206a4d7d47dee3d3ebba18694430a9,None,10,320000000000,0.000004197705
NO - 0x7d786624574a18ce4d247bd5eac4473d293bad24,None,10,320000000000,0.000004197705
NO - 0xc6080fc2cdb2c25cda6bd72985780de26c5e6203,None,10,320000000000,0.000004197705
NO - 0xde70477dcedd54554fc1a5ae3fa723ab8d2076c0,None,10,320000000000,0.000004197705
NO - 0xe0f5cd816090bf41332d117635684e0c5f76505e,None,10,320000000000,0.000004197705
NO - 0xc519a740538028f5f70a8806a28b33d06ef21397,None,10,320000000000,0.000004197705
NO - 0xee323bf3bb0e9505b9d31b7a960bca23030c4ac6,None,10,320000000000,0.000004197705
NO - 0xd662575ea17ccb808bcd0df68474ba2df2e68107,None,10,320000000000,0.000004197705
NO - 0x4f1b58019a0231ba066e52ca76fb211d240774ab,None,10,320000000000,0.000004197705
NO - 0x9a9f62d2b6bb25ee1e638da9c02e956bc76f6157,None,10,320000000000,0.000004197705
NO - 0x7c0f7e83e9c4c3d6602300b6c1272ddcf584c258,None,10,320000000000,0.000004197705
NO - 0xf94860ea703aebc00de50f3433dd2f9306c72ca3,None,10,320000000000,0.000004197705
NO - 0x5c074ec37a10d73ec2db55a9a41325e22fd5ebf6 - Puffer,None,10,320000000000,0.000004197705
NO - 0x6dc236a280612fe0b0cdb101e90cf3a629703a89,None,10,320000000000,0.000004197705
NO - 0xf9e9d66c645d11c77fd244665205ad84faedd13c - Puffer,None,10,320000000000,0.000004197705
NO - 0x7e675ea9e9940bc93a673157d719e72c6f8e5b98,None,9,288000000000,0.000003777935
CSM Operator 317,None,9,288000000000,0.000003777935
NO - 0xef47536d66255b9c05938768d2dae4a69787f6e1,None,9,288000000000,0.000003777935
NO - 0x7529a39b0ba9b616bf60bf6cb2fba045948d1f55,None,9,288000000000,0.000003777935
NO - 0x4070af5ff1e6112438a2fc818a9d1fcb647fc83d,None,9,288000000000,0.000003777935
NO - 0x4002dacdad5cb6ac5a6ab469b5ea0fe1737a7f45,None,9,288000000000,0.000003777935
NO - 0x0e98b46e51407a5c6e562c252db1eb2f2768b227,None,9,288000000000,0.000003777935
NO - 0xc3af24f9d2850d83dbcffc4c35b15c34f84966a2,None,9,288000000000,0.000003777935
NO - 0x4ca58b27e7ea76b982062fcbae5a8a2c88f58ce0,None,9,288000000000,0.000003777935
NO - 0x376ea33b1c65659f6f7a848fbde285ada639949b,None,9,288000000000,0.000003777935
NO - 0x8f4937a2e0f4f60947f9c4bb1d5ea1c2e7c94e4c,None,9,288000000000,0.000003777935
NO - 0x49b8c8fe284919c8899701816c737ae5fbd7e26e,None,9,288000000000,0.000003777935
NO - 0xcde3fd258e4eee88fa64c854fcae6bab66960a78,None,9,288000000000,0.000003777935
NO - 0x6842d2dbd2d404f6a31160c8808195142698a2ef,None,9,288000000000,0.000003777935
NO - 0xadd966c729bc62ab4d4816149548b7537b9b9e8b,None,9,288000000000,0.000003777935
NO - 0x9c69e7fce961fd837f99c808ad75ed39a2c549cb,None,9,288000000000,0.000003777935
NO - 0x80be87632c1553bc72da2d2bb0e225c3314f3f1c,None,9,288000000000,0.000003777935
NO - 0xb5d695193fc25e9b2e3588f9a45c77ae09d88def,None,9,288000000000,0.000003777935
NO - 0x2bb1a320e7f2af5bbb6ee030f13dc1fd6f1b23a9,None,9,288000000000,0.000003777935
NO - 0x3468135a20c1bfb45d319e9861f11a91609e2c6f,None,9,288000000000,0.000003777935
NO - 0x902a4938d090cfe88e5597007621f5c2cd27eb10,None,9,288000000000,0.000003777935
NO - 0xff601bd72c1ddc35256e04fcd917260f6953c4f5,None,9,288000000000,0.000003777935
NO - 0x92fc6485d08b180c1f7efb2a9185d9835735d839,None,9,288000000000,0.000003777935
NO - 0x3049d07c0c2bb3c43a57fddabac0402a686eda74,None,9,288000000000,0.000003777935
NO - 0x638afb7227afe6226e4f958c17f4de38976bcd6f,None,9,288000000000,0.000003777935
NO - 0xda8ebd2a88ac33ad6dfbe5a486413503c4e69645 - Puffer,None,9,288000000000,0.000003777935
NO - 0x130f274ec8c47d9ae33aeb235b904f2035e0be34,None,9,288000000000,0.000003777935
NO - 0x1b8ba4cc49533b189bb7feb6cc9c7f13f9ba64d2,None,9,288000000000,0.000003777935
NO - 0x79835863ca5c2354e0ae39e9b10298bc6f0f9c41,None,9,288000000000,0.000003777935
NO - 0x59662857169c222ad11f697690187c2cc8e4dfe0,None,9,288000000000,0.000003777935
NO - 0xc44ec1d129a1984bdbceb6a0673ad4f6a818f032,None,9,288000000000,0.000003777935
NO - 0x881b59875c1a7495983203afd8e5e42734d73f0a,None,9,288000000000,0.000003777935
NO - 0xf9f8878e9486f584f1bec7f88b3b27f16c328c7f,None,9,288000000000,0.000003777935
NO - 0x62ec513d096bd5949951224c1aa842f74c638b4f,None,9,288000000000,0.000003777935
NO - 0xa7669e5c9d1176bfb35a01be225bc3bcb11aec41,None,9,288000000000,0.000003777935
NO - 0x37e25a7081e5dffaa856ed0654d60471967ba679,None,9,288000000000,0.000003777935
NO - 0x4e50542b4219ba2e7a00dcc21e448c4e3ca56579,None,9,288000000000,0.000003777935
NO - 0x5b0135cf01584f229c190b5fa14c0cba7949ff5d,None,9,288000000000,0.000003777935
NO - 0x588984c17f227c897d88a765390320d8a7c43ba1,None,9,288000000000,0.000003777935
NO - 0x9dc16d22f207990d076cc1f9a97b00b7515f21f6,None,9,288000000000,0.000003777935
NO - 0x45a4d200f1177d4e93586611117b82c8f5ccdaa7,None,9,288000000000,0.000003777935
NO - 0x83132c84acfbc058a1f69c30b4400807ee4061e0,None,9,288000000000,0.000003777935
CSM Operator 136,None,9,288000000000,0.000003777935
NO - 0x8d6e1e3ae5ccf35f59bdd85c794ece2cbaea0842,None,9,288000000000,0.000003777935
NO - 0x512e6e9f8a31aac348e532eb4bee05f602801a97,None,9,288000000000,0.000003777935
NO - 0x6d1b01d388181e15d0e45b2c31a0a2fc2b73384d,None,9,288000000000,0.000003777935
NO - 0xe4283e107fb8e96f3175955ec7269afb51eca6ea,None,9,288000000000,0.000003777935
NO - 0x657adea95e7d3923c6fb9e387a1c73948cf459bb,None,9,288000000000,0.000003777935
NO - 0x84737de94ffb1cea379215d919e848ff9021df12,None,9,288000000000,0.000003777935
NO - 0x39a5d1a636bade0ce8db69fa5aebfbe203c3ead2 - Puffer,None,9,288000000000,0.000003777935
NO - 0xa7cc30320f5f74580fead07fefa49a60f1d42e92,None,9,288000000000,0.000003777935
NO - 0xc223ee741ab6e8875d1b85f2e7d77b54e4d1cc8d,None,9,288000000000,0.000003777935
NO - 0x90909c984752d9d293cd867b3ba2a11a700d80c2,None,9,288000000000,0.000003777935
NO - 0x2b4e401574e443d7e8cbac02fd60e2c2478f0561,None,9,288000000000,0.000003777935
NO - 0xdc0be0cf66f9e7776633e8723e515320d015a477,None,8,256000000000,0.000003358164
NO - 0x773fd91449cf5de986d9129f28aae224afadd098,None,8,256000000000,0.000003358164
NO - 0x2bd9dbb9aa04bacec0a078a6122b8dea14f0b638,None,8,256000000000,0.000003358164
NO - 0x5df9a9d48314ee84b3963f1bc9bc812b595ae409,None,8,256000000000,0.000003358164
NO - 0x6698e1bb7450a9bede8673a4276a2174bfc28bca,None,8,256000000000,0.000003358164
NO - 0x385648181c3d621ce01b23cdb74143c69b8f7dd6,None,8,256000000000,0.000003358164
NO - 0x8d908da1899617f8e5a2ee325ea4ee8b85e36742,None,8,256000000000,0.000003358164
NO - 0xd06735d18e0096b6416dfe32dcc3181be84d6900,None,8,256000000000,0.000003358164
NO - 0x888069ffdcf4034d06b164e7b9b6f10cc070b55a - Stader,None,8,256000000000,0.000003358164
NO - 0x2d90201f44ca39176927e8724691534d94006fdb,None,8,256000000000,0.000003358164
NO - 0x505c719bccec699c84b8d19155539fad66f38554,None,8,256000000000,0.000003358164
NO - 0x7d7517dbd333b3549441301fa0f29d179ceaab6b,None,8,256000000000,0.000003358164
NO - 0x15a0fa3e4c96527b8da81ca5de6115beef7d65bc,None,8,256000000000,0.000003358164
NO - 0x9d9576ab141d41c45d8d14d7adcb59b7efa90797,None,8,256000000000,0.000003358164
NO - 0xf95c420d3dc0849143e19118d8d418f82045b57d,None,8,256000000000,0.000003358164
NO - 0x7fe532785f84ee86f88faef341ec7a3f2ca68533,None,8,256000000000,0.000003358164
NO - 0x9fff38292f193b20e6944e1c8bf3d671debe2792,None,8,256000000000,0.000003358164
NO - 0x9483529b54a2812f647c2f08e8f18027df27a704,None,8,256000000000,0.000003358164
NO - 0x47721ae11222848aa957ae9e6a3e87c5bd960e37,None,8,256000000000,0.000003358164
NO - 0x82652fd5b3d09c404ef9c5b0a73da9e001d6ce6b - Puffer,None,8,256000000000,0.000003358164
NO - 0x7bed6ddfc0279a19c24ad025c37b7933418ee766,None,8,256000000000,0.000003358164
NO - 0x14f7bdd527e8316b0d4b16e00e8de15a1ae27d71,None,8,256000000000,0.000003358164
NO - 0x9755e3b21649495d7490a8573d0ed7659e544da1,None,8,256000000000,0.000003358164
CSM Operator 275,None,8,256000000000,0.000003358164
CSM Operator 274,None,8,256000000000,0.000003358164
NO - 0x4573ac120bfc63135983d5d361a9bb7aff1aefcc,None,8,256000000000,0.000003358164
NO - 0xdb22e75e1b0f8abef4c7112020bfa3bb4c3c5eac,None,8,256000000000,0.000003358164
NO - 0x54445c49aa4b4884d5f9423f00c26adc7e305050,None,8,256000000000,0.000003358164
NO - 0x324f20a5e7dc9e3ae7b08acd179bc6eeafb8d44d,None,8,256000000000,0.000003358164
NO - 0x04d0dd2647bd05f51096b125f36f0cc8872aa2e1,None,8,256000000000,0.000003358164
NO - 0x861880d4c2c5348bddc22258c778d0a09c84ac39,None,8,256000000000,0.000003358164
NO - 0xfb6049b728a983ee9c66ff36cee83ba74aeb2479,None,8,256000000000,0.000003358164
NO - 0xed27563a45382b488884368ffdec40b0ba1a9886,None,8,256000000000,0.000003358164
NO - 0x63a7405cfa7103df9d13f5e3243a316c8cb14c84,None,8,256000000000,0.000003358164
NO - 0xd0357d61fb27e21590d9e6aa50e39a6397bcc806,None,8,256000000000,0.000003358164
NO - 0x4dbe962c51ed5700a513d19d67f7ad8b668fb452,None,8,256000000000,0.000003358164
CSM Operator 316,None,8,256000000000,0.000003358164
NO - 0xf7b549c0a1430596f87d4df789bc06ce6bfbc7ea,None,8,256000000000,0.000003358164
NO - 0x862f976408bedf3bf09cb62fa848354f5b7b467e,None,8,256000000000,0.000003358164
NO - 0xbfabb45cf695442d7389c0abe1648149b978a57c,None,8,256000000000,0.000003358164
NO - 0xda45506be510611fc0be2a0479735df1220ae5df,None,8,256000000000,0.000003358164
NO - 0xd7965a78baa280e86ebfbebc9f00a2c1705a3532,None,8,256000000000,0.000003358164
NO - 0xc31f8de15158e64fd1dc4630b91498cdcd50fc10 - Puffer,None,8,256000000000,0.000003358164
NO - 0x2636ed0b3ac8705b99c0a40d8cc5ecc0c67b6ef5,None,8,256000000000,0.000003358164
NO - 0xa5765a698879e3c11cf0c0e8c399e0c40be7ad94,None,8,256000000000,0.000003358164
NO - 0x98ad5ec0ddb614ac80c4144fdf50755161b0717f,None,8,256000000000,0.000003358164
NO - 0xaac5be27a7c12298c9047a673a680c16f382dc10,None,8,256000000000,0.000003358164
NO - 0xf3b06771c0b76b0d52fcb74b5e924745cbf3a9c1,None,8,256000000000,0.000003358164
NO - 0xb614de5b2c956881a793c58976a0ac91202b1b91,None,8,256000000000,0.000003358164
NO - 0xdcf6714a2e218df5b4164ad4d8c5f35d01d9acc4,None,8,256000000000,0.000003358164
NO - 0x4356818d1ffcaf2ee42851f04c224920bd3aab1b,None,8,256000000000,0.000003358164
NO - 0x52fdf7b9b843876ff15a89c6e995bc5b6b51cc85,None,8,256000000000,0.000003358164
NO - 0x5d54f9b1fba3ffb44b377ba5fd69a76f454bfe82,None,8,256000000000,0.000003358164
NO - 0x7120fd3ad3f644ab22a500bbb15e2be5ca211908,None,8,256000000000,0.000003358164
NO - 0x65c82fd85a65b99cdc2683cd52029fa89d0bca45,None,8,256000000000,0.000003358164
NO - 0xba8c36c0e202f7a9ea0189c3899c8d18123562eb,None,8,256000000000,0.000003358164
NO - 0x56c4c95e577ddb4c04fa7c8198e72b1ac9f5cb9a,None,8,256000000000,0.000003358164
NO - 0xa9af89cb6cb8f665793800d4782e61dcc01f2fea,None,8,256000000000,0.000003358164
CSM Operator 427,None,8,256000000000,0.000003358164
NO - 0xc0f0dc02338df1deaf25f42117d21c7dd1765956,None,8,256000000000,0.000003358164
NO - 0x08ae295b67cbc7c6b6e75b97a8c6413d682367d1,None,8,256000000000,0.000003358164
