owner,validators,effective_balance_gwei,share
eth1:0x34a26a5091c67bcff3c7e5990b85a1c27b4927e3,1,32000000000,0.000000896184
eth1:0x8e5f0ba5820bfdd702f6ef7d329d72aa7c3ab62a,1,32000000000,0.000000896184
eth1:0xe83c5e82c9aab3449e4966aaadcc4cdd61e34151,1,32000000000,0.000000896184
eth1:0xddee8c3ffaf6865355d423b5bf1e0007479f4850,1,32000000000,0.000000896184
eth1:0x33b1755071d0c849d15ecbd5fbe6f4c8415a1f7a,1,32000000000,0.000000896184
eth1:0xb65bdb6a1f5df3ce69b6ab1af9cd334280765a9b,1,32000000000,0.000000896184
eth1:0x160ce7d2a101b929719a370d5ba46916dc225da6,1,32000000000,0.000000896184
eth1:0xd30df1330d1537d15343ee45fb0a8035c156d898,1,32000000000,0.000000896184
eth1:0xae9f31919f046dcbbc532f7da1408c0b1e564fbe,1,32000000000,0.000000896184
eth1:0x687c877eadf1c2b1ffcd4f97853041d91050e649,1,32000000000,0.000000896184
eth1:0x99fc915652e6be61e48323466556ce7f3483b177,1,32000000000,0.000000896184
eth1:0xf98c4725fbcbf7f9cba512b9c8f6eacc9a7a44c8,1,32000000000,0.000000896184
eth1:0xc0e9f5c0d30dbb9cd1a514b18f4d082f27890b7b,1,32000000000,0.000000896184
eth1:0xd549cb966779a1991923966e62bf952f8ef48ef0,1,32000000000,0.000000896184
eth1:0x0c1b86b9e26cc60260b1811b7a65b216a533eae8,1,32000000000,0.000000896184
eth1:0xaf15c46bc93cdbc43369bb9085d932fbe6aa647f,1,32000000000,0.000000896184
eth1:0xcf8fa7f41b796bde200d4f1341825aa5481329ee,1,32000000000,0.000000896184
eth1:0x862b141621d8fad30df10369a7da607fe642ef06,1,32000000000,0.000000896184
eth1:0x4f3b085d95883dc548f29eef17506aa76ad6da55,1,32000000000,0.000000896184
eth1:0x20c83233bdc98276fdc2af78f94543308bd31b04,1,32000000000,0.000000896184
eth1:0x2f032c1039329d5888ba9a6a51b1cb6ce45dd6ea,1,32000000000,0.000000896184
eth1:0xe64fa02bd0471ac82c9a75d16433cf6e5a60ab88,1,32000000000,0.000000896184
eth1:0x8d316bb4d95fcc448abc130ea326c72c8c64424f,1,32000000000,0.000000896184
eth1:0xa0740071648794bd93dbeac145b610d4900635b7,1,32000000000,0.000000896184
eth1:0x7b06e77baa10fe3f9422e8b904e47d53ae7334b8,1,32000000000,0.000000896184
eth1:0x6c97b66f49b986a24d287540a46302f7ed3d5ff8,1,32000000000,0.000000896184
eth1:0xabcba66a8e6c30a58df967b63f6f482c8b7cef07,1,32000000000,0.000000896184
eth1:0x902aba1af9eb3e217a3a791e64956b35632a98e9,1,32000000000,0.000000896184
eth1:0xaf1bee5874f1dd59bb11cdeee9ce35cf8b4a75fc,1,32000000000,0.000000896184
eth1:0x56cf51255a7cc579905387dab6b759b532c502df,1,32000000000,0.000000896184
eth1:0xe749b3ad76e337749b7a4bfae24bc5b48a54e814,1,32000000000,0.000000896184
eth1:0x8d7eb8357c8cb80f61d8ae158659a015635fab01,1,32000000000,0.000000896184
eth1:0x85aea9f1de4e0a82b7d625b38dd0b09c1cd8479d,1,32000000000,0.000000896184
eth1:0x3fe9ab74e4dbff99c0cd9ab2d5a8dfa7a2bf84d4,1,32000000000,0.000000896184
eth1:0x6fa05fbaed6a34760f776fd929ce8d4329ef2c56,1,32000000000,0.000000896184
eth1:0xfdfac127c109718115ffb0b09ecfc0dbd64d3eea,1,32000000000,0.000000896184
eth1:0x63bb536dfed342c2a97898b951be7919e227189d,1,32000000000,0.000000896184
eth1:0xfb22a95a43c27fb5d407ba511a7f94c240c0222c,1,32000000000,0.000000896184
eth1:0x7a1a60df6f344ff4bf6149efe2ccd4da6684e70e,1,32000000000,0.000000896184
eth1:0x8da362ef27e5a8d446f3c1fefd02596557c9e3c6,1,32000000000,0.000000896184
eth1:0xf63776190ebf53013787584bc7fb5e3ff9e997a7,1,32000000000,0.000000896184
eth1:0xe5855f10e390dfe559fe07ac591c9357fecdc976,1,32000000000,0.000000896184
eth1:0xfee72046b539b5be042489e1ca114d5d5e2d4fe7,1,32000000000,0.000000896184
eth1:0x928d6ae9e25c0232dead3c7103203ee3f89581fc,1,32000000000,0.000000896184
eth1:0x13c38b874cff3505e7147971349348b99b49e9d3,1,32000000000,0.000000896184
eth1:0x65b64e35b7a82a9fc2a215b1bcbe85c7d4d71934,1,32000000000,0.000000896184
eth1:0xf7a9a45e4101aa9640bad2a7152e31e58a2f1b04,1,32000000000,0.000000896184
eth1:0x6d815b4558cf9b7b974b0924e80c7079fec76b84,1,32000000000,0.000000896184
eth1:0x13dfd6f5562ddbbc45d4fcfe864b2bff70fd99a8,1,32000000000,0.000000896184
eth1:0x59b0e34fc3acf181ed26c350b9d4f4ca0166a706,1,32000000000,0.000000896184
eth1:0x485766aeb78865d27db03f92443e612d5dfb0b2d,1,32000000000,0.000000896184
eth1:0x666a86909a46b47a54483a2a2d9c46e3c01a1ed2,1,32000000000,0.000000896184
eth1:0x86a594586b94d0de4f6abfbc80749ddc97bcfb89,1,32000000000,0.000000896184
eth1:0x8d47207bfda14cfe5a1fcf4b435c579a5a46d9ef,1,32000000000,0.000000896184
eth1:0x82a5b1916448a987522ac727c21c4efd9b3b590e,1,32000000000,0.000000896184
eth1:0x678d27189c03205d4530e158cd937687d052b291,1,32000000000,0.000000896184
eth1:0x5b6ceaaeca3c0650c6d03339ee4fd86bd0f61eab,1,32000000000,0.000000896184
eth1:0xa3386471a968afe5720a9765a0cce345d01c1763,1,32000000000,0.000000896184
eth1:0x3649f3faa459b4938027828126bdb771a65f9466,1,32000000000,0.000000896184
eth1:0xa78315951e5bf795c789f10e4c3370286a43caac,1,32000000000,0.000000896184
eth1:0x3e1ee21ec3c488ca460a6b5858dd1703abe48626,1,32000000000,0.000000896184
eth1:0x2b769a0d37ec37d87189a36194143e5587091bc2,1,32000000000,0.000000896184
eth1:0xcc0905ab8b9cfe88a1878a20ed5ef068db584f81,1,32000000000,0.000000896184
eth1:0x4313dbdfa08a0fa5067c398d59b1cd575f3cd803,1,32000000000,0.000000896184
eth1:0x72645aa7e853bbe57af6ea6d5b90b6984bc2ed99,1,32000000000,0.000000896184
eth1:0x3797f1393f2b30ae911d2306ba98a86ed1526179,1,32000000000,0.000000896184
eth1:0x2fe66abc1954f2195030c996b124b08ca4a2f113,1,32000000000,0.000000896184
eth1:0xbe85c94aa252438281ab05a898476edc8f92e27c,1,32000000000,0.000000896184
eth1:0x5b9833959b3a30731413f50ec9208db5581d7886,1,32000000000,0.000000896184
eth1:0xe21123207375986d035e632459db36914d98bd2d,1,32000000000,0.000000896184
eth1:0xd1599ca44764420345947e0f29f3e6aa7f51316c,1,32000000000,0.000000896184
eth1:0x1a67b181022b83657044d06310cdd918f2bf936b,1,32000000000,0.000000896184
eth1:0xe75d05249a7f50d0aa0c4ece86710e3f0a8a3f2a,1,32000000000,0.000000896184
eth1:0x0f72ee438936716c974a9ae819c07c4c7175da66,1,32000000000,0.000000896184
eth1:0xf9edd819f83fa477657a2c2463cabbed99e220a2,1,32000000000,0.000000896184
eth1:0x0fad0d8ac96e0e4ebe429bfff005e81ad6e81a3b,1,32000000000,0.000000896184
eth1:0x294bb406d0b5bc007f75ffa11155a186a1dd86ac,1,32000000000,0.000000896184
eth1:0x5256b417d6c6fb8e516ecf641b3f9d2feb4c6cd5,1,32000000000,0.000000896184
eth1:0xa3c88e195eccf670b0566f4e533c6b819696e62c,1,32000000000,0.000000896184
eth1:0xc2d2ecfc000b86db2d4892d050c09fb84b61a0d7,1,32000000000,0.000000896184
eth1:0xc445a3cf10e2c86dc28e05b0acce665d34497484,1,32000000000,0.000000896184
eth1:0xe218c8ff6100d39bd7623624059608807107a40a,1,32000000000,0.000000896184
eth1:0x257b7851f976ac1257540d7de55663219595c0a0,1,32000000000,0.000000896184
eth1:0x6234bcab244a1649d88a25c86b620ba07b8b5a3c,1,32000000000,0.000000896184
eth1:0xc53f904fd24e4ea97df0a3e9b1921365cc8942e0,1,32000000000,0.000000896184
eth1:0x7eb8887cae6389dd1bbdaed79a6ce8bbe80bd10e,1,32000000000,0.000000896184
eth1:0x3541df150903f0fc33c1bec9b933e36aec694436,1,32000000000,0.000000896184
eth1:0xf089002adde672b1d81321b7fefcafa28985ea10,1,32000000000,0.000000896184
eth1:0xf4556a73016f40f828cbdcdafef43b36569ef95b,1,32000000000,0.000000896184
eth1:0xfe206884018d1ffbabdb1918c326fcae434cb470,1,32000000000,0.000000896184
eth1:0xf3a0d250ee6704cc2db771755727d83ae70a6ad9,1,32000000000,0.000000896184
eth1:0x570e5d24e0b35470ac9917f4c0c4483c4edc4b20,1,32000000000,0.000000896184
eth1:0x71fce134bfb4b83da8e4b7dc63ad7a49bb027f6c,1,32000000000,0.000000896184
eth1:0x0706b8141968a205a29034bf6f3123c7d081a0aa,1,32000000000,0.000000896184
eth1:0x72061a63ec047f2be3013bc959ca882e229bd6e6,1,32000000000,0.000000896184
eth1:0x5f9435243213691f53cb4ba2563d569573ab29b3,1,32000000000,0.000000896184
eth1:0x683fee94c72b4d6614373d6a4039dd10b01942f1,1,32000000000,0.000000896184
eth1:0xdd40a559b539573f87f3dbbd16fa58ea3b1c2515,1,32000000000,0.000000896184
eth1:0x3a3e888eabcc4e1d79adf261a05f3b456f2559c2,1,32000000000,0.000000896184
eth1:0xbdc5b0522784360580ed1114c5f1edda60786202,1,32000000000,0.000000896184
eth1:0x75c1dd87bafd4dae2c1a805874ed9cd0dd7a7f33,1,32000000000,0.000000896184
eth1:0xf007d0966c474b0b7fbfcc5a99708cc19f72c345,1,32000000000,0.000000896184
eth1:0xf007d09a4caa9d29c4bb7c86ffeadd9dcf769fb5,1,32000000000,0.000000896184
eth1:0xf007d09ad7f98eb3228c17313ed534c12e14b3b0,1,32000000000,0.000000896184
eth1:0xf007d0927ad7f6bff68a3bfbb32eb985f5b0a9cf,1,32000000000,0.000000896184
eth1:0xf007d0960efa0a23bd5cad7ae0e2b7998d4ff64f,1,32000000000,0.000000896184
eth1:0xfe309bc4c408a3fe849c0d9ebf6b0d86084229f3,1,32000000000,0.000000896184
eth1:0x3a61088229841914d4a47b5471d094f2b6ce3fb0,1,32000000000,0.000000896184
eth1:0x2dcbd006097fa03890a0f1496bcf89415ace54bd,1,32000000000,0.000000896184
eth1:0x38c3c64ee4ee9051ff224d9b0a71f1ce78a45849,1,32000000000,0.000000896184
eth1:0x5cf42724776ff615e2b2276271b42affe2eb59df,1,32000000000,0.000000896184
eth1:0xf603db373318fd4cafcea022589736a4873f3b86,1,32000000000,0.000000896184
eth1:0x9195d4d144f2aefdba6ef0de777c677a0e6889be,1,32000000000,0.000000896184
eth1:0xd6a78a0a542a55a60a61977dcc98947802c29b11,1,32000000000,0.000000896184
eth1:0x9a6dee26e428398ef69f4dd9d70b882cdc35a5f7,1,32000000000,0.000000896184
eth1:0x959f86d37f0c1b3e93af81e4f7eca5a66cb35889,1,32000000000,0.000000896184
eth1:0x698e295394c589576a99415310bb4ea77d4301a3,1,32000000000,0.000000896184
eth1:0x0765696fe437c73919fbb7ceea64286fe163161a,1,32000000000,0.000000896184
eth1:0x4d971193212fc9b80c1af6bbcd3755ae6a084868,1,32000000000,0.000000896184
eth1:0x111f16b540680b9c1d2d92223cc1b3ea6c7b4d79,1,32000000000,0.000000896184
eth1:0xc1fb56e719e05107273d18517880e5b16280710c,1,32000000000,0.000000896184
eth1:0xb1dc303b889d9c6e30ed0bdbde3c3257b2b0863c,1,32000000000,0.000000896184
eth1:0x3386d3baaa7b89d9f66f44dbefba4c4744b50fc6,1,32000000000,0.000000896184
eth1:0x850b5d2b8ee4f46a5dcecb5edccf5029595723cb,1,32000000000,0.000000896184
eth1:0x1da19858804adc158419193ee5465fb34f3f13ad,1,32000000000,0.000000896184
eth1:0xe7e41535ae59b05758a943d85470a31f23dd5f32,1,32000000000,0.000000896184
eth1:0xe7e4153ee77e5b0c673888314a8de2d73bb9add1,1,32000000000,0.000000896184
eth1:0x230f6032cbc0e9909d790337016fabe1281f5c96,1,32000000000,0.000000896184
eth1:0x4247d3de976ae5229ca583a64c457bf040c07fc5,1,32000000000,0.000000896184
eth1:0x1589468f7d38a291957b4d1e3c7f9c10c95e156d,1,32000000000,0.000000896184
eth1:0x80081e59495a0cfec968bdb32fded7f41c47df82,1,32000000000,0.000000896184
eth1:0x80081e6f554d8f738ff18c21fe999376fb84a3aa,1,32000000000,0.000000896184
eth1:0x80081e751196a172485281c58a83bd116a2a3df0,1,32000000000,0.000000896184
eth1:0x80081e83e246783b00c6b2826bd219c5cf5ac63d,1,32000000000,0.000000896184
eth1:0x513854b5d4cbb00d218408e70eaf5f5f443c6e42,1,32000000000,0.000000896184
eth1:0x393067ec089e90fab92c61b9fae362be5f8de4fc,1,32000000000,0.000000896184
eth1:0x876450f7a45b3c0a221be74ea609d9904c00d8db,1,32000000000,0.000000896184
eth1:0x70bc8c0abce41c48d2e5efa1a3d3fa716689a402,1,32000000000,0.000000896184
eth1:0x824f0d478491154928b70eb579a334f9b01465d1,1,32000000000,0.000000896184
eth1:0xdb25d4a90f7436bd787e62a76c562ee940204bd7,1,32000000000,0.000000896184
eth1:0x13e494d9edebb2b5f4d2d51a5afcaecb0f36a923,1,32000000000,0.000000896184
eth1:0x59cee5837899f7b201c1262dd167b2b17ebd352d,1,32000000000,0.000000896184
eth1:0xca1cc5f323d3b8f7f4dd852eb437307c237ff550,1,32000000000,0.000000896184
eth1:0x25a07f45cdfa419355d9272f8ea723a42578a454,1,32000000000,0.000000896184
eth1:0x49c3c1e5b5e544bd620c5a619f4c7bb3d5249849,1,32000000000,0.000000896184
eth1:0xc104590364381d5142258c7188351e001b418fac,1,32000000000,0.000000896184
eth1:0x3e5ef839e686adf294c705089fa8e7afd5b0b047,1,32000000000,0.000000896184
eth1:0xf7afc51f171d11b876b27ccef53db6501a53f4fa,1,32000000000,0.000000896184
eth1:0x1a96d49750d5b3415af2005af89dc25d40b4beef,1,32000000000,0.000000896184
eth1:0x24e47b098a94124da07243e1b07eee3b26284508,1,32000000000,0.000000896184
eth1:0x3f8d303445835114b062d5e4d7de19aeb2d9bee9,1,32000000000,0.000000896184
eth1:0x86606b367c53d7c269559441504f79250e1b0d62,1,32000000000,0.000000896184
eth1:0x6a8eb1abc50a65a04dd91aa5e8a112ff180c2697,1,32000000000,0.000000896184
eth1:0xc2ac678d8cc8c9a3160fe5b1b9389d44398fad91,1,32000000000,0.000000896184
eth1:0x34ac27f2c8336fbc41d91a1167f5199a457474c0,1,32000000000,0.000000896184
eth1:0x048551a168e15de39abdf43da16afca18df37e49,1,32000000000,0.000000896184
eth1:0x2760f8be6eceaaf02259b5941792bacf8643062c,1,32000000000,0.000000896184
eth1:0x85755361947e9b38b051a65ea1f76134c3409467,1,32000000000,0.000000896184
eth1:0x172c46c32297a26a6f5836ededb79e3ffaecb0f8,1,32000000000,0.000000896184
eth1:0x1b4cf027a9dc55921fe7257748f11b1db261e572,1,32000000000,0.000000896184
eth1:0xe7e415d8312b983d09ccac43fb2e226d2abf90cb,1,32000000000,0.000000896184
eth1:0xe7e4151fc9ac5a1ece5bcd3c6777a6a221159548,1,32000000000,0.000000896184
eth1:0x88d43c892a3fee977808cde536d7d92876f563c8,1,32000000000,0.000000896184
eth1:0xe19367823533088dbd9e198d980915a1db0ce8a7,1,32000000000,0.000000896184
eth1:0x8ed3c6a16cba8b419d2c48ab9ae180795985d971,1,32000000000,0.000000896184
eth1:0x2306215ae3ba5cba40885e35045f9e16e021df91,1,32000000000,0.000000896184
eth1:0x70cf89c1992c08793f2370808be6082c95c57224,1,32000000000,0.000000896184
eth1:0xd8ede35cc68c4022163014adb0cf825f6c68a7c6,1,32000000000,0.000000896184
eth1:0xa2f98725ce08b414435ac7a77539e92d9fa5323b,1,32000000000,0.000000896184
eth1:0x11898e432c93f8354045a9b9377f4bae07a0ef21,1,32000000000,0.000000896184
eth1:0x410af6ca3949da09dd7f9b3f0864db99b5f55fa1,1,32000000000,0.000000896184
eth1:0x032aa0f372fc2018507a85b0f9042cf46631cb9c,1,32000000000,0.000000896184
eth1:0xf8c4bb7b65dafd7be5dd3582c6e73cd6446c2710,1,32000000000,0.000000896184
eth1:0xe2b0df50dc342cac0f7a31ad088ea0fbfccc89fa,1,32000000000,0.000000896184
eth1:0x484d2ddee1e90163adad0d36541c44aae9ab7766,1,32000000000,0.000000896184
eth1:0xeee788a77d6987c148cbd44a12499df151971162,1,32000000000,0.000000896184
eth1:0x83e81714189b4e82d1eb5c9d4aafba507ec3f9be,1,32000000000,0.000000896184
eth1:0xa3600d163ddf2a34f7ad792afcd3da13ee08dd86,1,32000000000,0.000000896184
eth1:0x642f983b357398e6e17201da3888f4659978039c,1,32000000000,0.000000896184
eth1:0xcec9ab3d9cb9feb92dace60fd28ff1ad99233f30,1,32000000000,0.000000896184
eth1:0x0fd818d7ef4c97699be7a62f691ca31d839bdf7c,1,32000000000,0.000000896184
eth1:0xddbbd57960fc838b11d2251dab0c9e86c7cb705a,1,32000000000,0.000000896184
eth1:0xa4df98467892c9efc06b43d8cabdbcc0fcd62a0c,1,32000000000,0.000000896184
eth1:0xa6ebd8e0e796a195ecccbd7586e5597121970823,1,32000000000,0.000000896184
eth1:0xae8e5ee1d3df3c17546d8b3e709c9e916f5bb9f4,1,32000000000,0.000000896184
eth1:0x845c76e83cfd8930a4032b039b5b2bcea6645594,1,32000000000,0.000000896184
eth1:0xe7a6ec241580a1c787492a13cd5b93d241632c4b,1,32000000000,0.000000896184
eth1:0x36616c05e2f0aaca290b06d74af8a2641f98e95e,1,32000000000,0.000000896184
eth1:0x0a6bbff1b9a8da454167d864c25ff5c99784a77c,1,32000000000,0.000000896184
eth1:0x45f43e0f0cd40964e7344fec0f0be8ea1b547bb1,1,32000000000,0.000000896184
eth1:0x892e2c42878ec115f8f908e75b5a0b3d161f77c6,1,32000000000,0.000000896184
eth1:0x68b6f72ef2b218584ab43f8ed886b34af413a578,1,32000000000,0.000000896184
eth1:0x614224c4e9af5957621023a16f0a20ce4810c121,1,32000000000,0.000000896184
eth1:0x5b50be43f4bac9a0404ef2d9cd8e4cdd112a1fc1,1,32000000000,0.000000896184
eth1:0xaa5899b8994bbf690ef3e9c7beb76937fd8538c0,1,32000000000,0.000000896184
eth1:0x1e340cc7e88af9cb3137b182bf2303ef7a1b793b,1,32000000000,0.000000896184
eth1:0xf4e290ad2dc822e61a15bda6b1bfbb13c5f50bea,1,32000000000,0.000000896184
eth1:0x146c64a8685cae78e81ea8aef8ffe8aab54e8ae9,1,32000000000,0.000000896184
eth1:0x9d1e7913ad6659d49518dab3d0c00c3ea1f20037,1,32000000000,0.000000896184
eth1:0xf4afb1f20d01d458b168909d800ef96db6415c90,1,32000000000,0.000000896184
eth1:0x63b9c44604f85a3d333bb39a52cc7730f7125379,1,32000000000,0.000000896184
eth1:0x0fc877bcf1d0b1546282d0f4fc586a93abae317d,1,32000000000,0.000000896184
eth1:0xce2704792d92b8ac9fc4ac096c63a0d35ad91ee6,1,32000000000,0.000000896184
eth1:0xfa807df9ffa23c1e92b7e1184a65e2f8ac3c6269,1,32000000000,0.000000896184
eth1:0xaa1a73d22cd2faf405f08e50bfb7349e72023946,1,32000000000,0.000000896184
eth1:0x91dc86487b3ec098ed7d66d141903af65594fb50,1,32000000000,0.000000896184
eth1:0xe4ba06325bb7f1c419d33dc0cf37b459321b0f17,1,32000000000,0.000000896184
eth1:0x5c150d7cf64a9eb52ee29d375703aba5ea9a223d,1,32000000000,0.000000896184
eth1:0xdec0ded0c4150f874dcab96c918bc6914ad192d3,1,32000000000,0.000000896184
eth1:0xc7dfb9f9ea1dd3b88168eae2ebc92c7f3850799c,1,32000000000,0.000000896184
eth1:0x181e06e4eb14b57b3617d2ce849cd11e73eeba79,1,32000000000,0.000000896184
eth1:0x1548436f6a524e7d1869097f3233cf4cbcd2ee0e,1,32000000000,0.000000896184
eth1:0xd7c998846f2c2cd36e00211e1c6a321036156fd3,1,32000000000,0.000000896184
eth1:0xdded4193fc509b59e492fe29bf2210bf1c888a99,1,32000000000,0.000000896184
eth1:0xdf2caf4f44493f3a4739474ca54cbe49cb40e4c2,1,32000000000,0.000000896184
eth1:0xf07a488aefab6732491f2534160a2bd83d12b815,1,32000000000,0.000000896184
eth1:0x66054731492ca0e10bc7aab456c66a06f3033198,1,32000000000,0.000000896184
eth1:0xe512f8ac203198941593c6b89c7f2221946a327e,1,32000000000,0.000000896184
eth1:0xdc357c5a1ebb40a06977cbf9702bdf868e03363f,1,32000000000,0.000000896184
eth1:0xeb7009f057b8f9f82bbd2827f53cb856d8bd794b,1,32000000000,0.000000896184
eth1:0xa9bfc478c2e39b40f9f9c101da05d8e13b6f2962,1,32000000000,0.000000896184
eth1:0xc8d8685a6f39bd8c1866cda6323779a02a12d6b6,1,32000000000,0.000000896184
eth1:0xef9d287caacd56da662fb34f2ebd14a2f6916d8c,1,32000000000,0.000000896184
eth1:0xd13f4f42c83a4c78755b76b0a4d2d2b7af7291e4,1,32000000000,0.000000896184
eth1:0xb3057e3c6899f81be44567c4a939249be8c4f2cc,1,32000000000,0.000000896184
eth1:0x7966af41fa1d96bd67dca0d19ca6e5a29696e442,1,32000000000,0.000000896184
eth1:0xb488f56f270c6bcb3fa3aa68ecc035c3dc23850d,1,32000000000,0.000000896184
eth1:0xf5860f180060494f7718f4f25fffca2d08ee27e3,1,32000000000,0.000000896184
eth1:0x9dd8887ce97f624294b993506316638c7fad6ae5,1,32000000000,0.000000896184
eth1:0x4be46fb44c90c08794c5a4b43c24ff35bac7d9c1,1,32000000000,0.000000896184
eth1:0x26b9df7d039dc1b93094c3a220434f7d9810da86,1,32000000000,0.000000896184
eth1:0x3bd1b34b93731b74993fd3fc79995f93a1e9729b,1,32000000000,0.000000896184
eth1:0x5399fcdcce30d0b41463bf2863db768e857a11a4,1,32000000000,0.000000896184
eth1:0x35682a6eeccb678365192335075bdeb61d1cdcd2,1,32000000000,0.000000896184
eth1:0x794a031d5dccf29912ea96653f20dd81bce437f8,1,32000000000,0.000000896184
eth1:0x13517e2945f8fe0f3720054d8bb599102295fbfd,1,32000000000,0.000000896184
eth1:0xad2012e3e49aa5334dec87de582d97e05b427e7b,1,32000000000,0.000000896184
eth1:0x6b6ac32bc9c599939f2ede1249a72db4adb863dd,1,32000000000,0.000000896184
eth1:0x5c461c35c2d2a04c2b726e8b969d2350454babcf,1,32000000000,0.000000896184
eth1:0x0b78addc82a515a32a065d7627f2205e1037f682,1,32000000000,0.000000896184
eth1:0x2aa7f84fd5c4f605b781615a35d1ea4c25626437,1,32000000000,0.000000896184
eth1:0x71535b9faad5be00c91d236ff1caa380f9579738,1,32000000000,0.000000896184
eth1:0xb32297e30c7f7b953380298147bd77aa14534930,1,32000000000,0.000000896184
eth1:0xe73480876cc13733349b4caf86493a1115ecbf04,1,32000000000,0.000000896184
eth1:0x2b90c7b2822fd807a167cfdd5e2e9b76d581ee55,1,32000000000,0.000000896184
eth1:0x1ed2afe68239abca13964237807768ee4308204d,1,32000000000,0.000000896184
eth1:0xf7629501e08d522566b58f38430b57f9cc4fc9f1,1,32000000000,0.000000896184
eth1:0xd2a72b4222daa4519551a8e907557ce457647b04,1,32000000000,0.000000896184
eth1:0x41ae0c00dd0f07c7edb3a43f7a7868d2072a015b,1,32000000000,0.000000896184
eth1:0x60b238d7a52f02633cb2e64701ef066ff842eca0,1,32000000000,0.000000896184
eth1:0x74ed02edf81b9a0cae0789846251c8e0d166ab0f,1,32000000000,0.000000896184
eth1:0x8d17a4ee392d6506e366563e252c151ee9dcde2c,1,32000000000,0.000000896184
eth1:0x2e2eb2264b5ac23c8ed1243d6e5fc12a928681ba,1,32000000000,0.000000896184
eth1:0x0d5a1fc24e5f569d77729fd1c1d0f25fb783e0f7,1,32000000000,0.000000896184
eth1:0xd3d5d41b955f2b4c22478d4649e4783f3d5bf445,1,32000000000,0.000000896184
eth1:0x763a36a393aa1bda5189a1e4e08efe34dce52ea7,1,32000000000,0.000000896184
eth1:0x69f5d0aebdaf991dcc37d0d84d02d93460dd7d77,1,32000000000,0.000000896184
eth1:0x0c5c889aa309cb1022f159c479d1fa71ea8b78c3,1,32000000000,0.000000896184
eth1:0x6ee86d136fac60478688009a4192f59570696bb2,1,32000000000,0.000000896184
eth1:0xf7567b404ebcd950891dfe7fb1566db2f5e4e7c9,1,32000000000,0.000000896184
eth1:0x7fe94e6a4b9e84600d14c0b9c03e7bf87ec14cb7,1,32000000000,0.000000896184
eth1:0x0f9eb1babe61e3ca10778a3e3409d012a86a7eb4,1,32000000000,0.000000896184
eth1:0x64f9bf76dd8d500a6ea23a891fa4d83199298b51,1,32000000000,0.000000896184
eth1:0xf4a22fd82b98225b65a2bbbd6846cb90a65db17e,1,32000000000,0.000000896184
eth1:0x3f6123785b0ed78e392fe248b9dc92cb665d598b,1,32000000000,0.000000896184
eth1:0xa5163e886502b6efc6d443ae519b404abd4c003d,1,32000000000,0.000000896184
eth1:0xd2b9be4b2c0aedb4e91d25990266e523b572be96,1,32000000000,0.000000896184
eth1:0xac0727dbb644d7b2a039142793e45cc56edfe3dc,1,32000000000,0.000000896184
eth1:0xed617cad894a78ce1d87158944ac69ed8a52e949,1,32000000000,0.000000896184
eth1:0xa1877471f62fe9de31271012c5759129f2e98c97,1,32000000000,0.000000896184
eth1:0x47b4881bc2d69ea450601d135596b4428e8b14f5,1,32000000000,0.000000896184
eth1:0x76a0153c7baefdef64113d492cc32e3ea97ef018,1,32000000000,0.000000896184
eth1:0x3250be4437679dd7d74e50598c51a32dc991634a,1,32000000000,0.000000896184
eth1:0xc6a210f33f2fde1a9ba522918cf1bc4cade0d08e,1,32000000000,0.000000896184
eth1:0xffbabad34df16f68d0aa47738a8e46dcb9db5c08,1,32000000000,0.000000896184
eth1:0xd88c14e50520585cfedfa1e64d86c9ac4536512f,1,32000000000,0.000000896184
eth1:0x678cda67f225af05224e573b338e71143e166331,1,32000000000,0.000000896184
eth1:0x3e383b39b20dad50c507a70a4f6ac802c7af3ab8,1,32000000000,0.000000896184
eth1:0x19ace866fb0ab772d028c9a1eceaaa143b46b9b4,1,32000000000,0.000000896184
eth1:0xaca625d38da4def4febc007b6448b7e42869208f,1,32000000000,0.000000896184
eth1:0x64a2b25925500528e8c8b9901b557fb52aa1a45d,1,32000000000,0.000000896184
eth1:0xd0e19e19e891f2b2973292932ab29d560b62764b,1,32000000000,0.000000896184
eth1:0xedea03789c03fdb65c0c7a1eff12e795561ebbd9,1,32000000000,0.000000896184
eth1:0x69ad29eb8f37a54991809bdf037f3fad573f53e3,1,32000000000,0.000000896184
eth1:0x3692072b97747a47e082cc5c7cfc7c64b1b1ba14,1,32000000000,0.000000896184
eth1:0x276fc286b8ad7c206added9c9366f4bd952472fc,1,32000000000,0.000000896184
eth1:0xc9a584583b1986eeb47caaa0e674335ab83bf626,1,32000000000,0.000000896184
eth1:0xa31d9c0c34aa0612c060b19a457e7241d3f213e3,1,32000000000,0.000000896184
eth1:0x60994306907036dedb4c3e2d06e0b59edea8e602,1,32000000000,0.000000896184
